image_url,prompt
https://vignette.wikia.nocookie.net/marveldatabase/images/c/ca/William_Lumpkin_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_3_4_001.jpg/revision/latest/scale-to-width-down/295?cb=20160823043334,isatide
https://vignette.wikia.nocookie.net/marveldatabase/images/4/42/Ultimates_2_Vol_2_8_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170321170347,decades
https://vignette.wikia.nocookie.net/marveldatabase/images/c/cf/Bova_Ayrshire_%28Earth-616%29_from_Avengers_Assemble_Vol_1_1_0001.png/revision/latest/scale-to-width-down/286?cb=20120519001143,pupiled
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Seth_%28Earth-616%29_from_Marvel_Zombies_Handbook_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20111021140752,zootype
https://vignette.wikia.nocookie.net/marveldatabase/images/0/0e/Brian_Falsworth_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_4_8_0001.jpg/revision/latest/scale-to-width-down/187?cb=20061216193601,piebald
https://vignette.wikia.nocookie.net/marveldatabase/images/6/6e/Nikolai_Krylenko_%28Earth-616%29_from_Avengers_Vol_8_10_002.jpg/revision/latest/scale-to-width-down/350?cb=20181216023043,cerebri
https://vignette.wikia.nocookie.net/marveldatabase/images/d/dc/Valinor_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/350?cb=20080625023934,dinking
https://vignette.wikia.nocookie.net/marveldatabase/images/8/88/Ann_Darnell_%28Earth-616%29_from_Venom_Vol_2_30.jpg/revision/latest?cb=20130112161913,episome
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e4/Alexander_Pierce_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_3_5_0001.jpg/revision/latest?cb=20050616052342,jurists
https://vignette.wikia.nocookie.net/marveldatabase/images/a/ad/Kayla_Ballantine_%28Earth-616%29.jpg/revision/latest?cb=20090519185406,turkeys
https://vignette.wikia.nocookie.net/marveldatabase/images/4/4d/Vanessa_Carlysle_%28Earth-616%29_from_Deadpool_Vol_1_51.png/revision/latest/scale-to-width-down/206?cb=20141103181549,opposal
https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/New_Warriors_Vol_4_10_Textless.jpg/revision/latest?cb=20120317213635,prussin
https://vignette.wikia.nocookie.net/marveldatabase/images/4/4a/Teon_Macik_%28Earth-616%29_from_Generation_Hope_Vol_1_8_cover_001.jpg/revision/latest/scale-to-width-down/350?cb=20170611000532,hailers
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/Wu_%28Earth-616%29.gif/revision/latest?cb=20120131203904,camelid
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c1/Eva_Bell_%28Earth-616%29_from_Uncanny_X-Men_Vol_3_29_001.jpg/revision/latest/scale-to-width-down/319?cb=20170307031515,stoping
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c6/Zuras_%28Earth-616%29_from_X-Men_Vol_3_12.jpg/revision/latest/scale-to-width-down/204?cb=20130619044654,lateran
https://vignette.wikia.nocookie.net/marveldatabase/images/e/ea/Destroyer_Vol_3_4_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20110204194853,wirling
https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Captain_America_Vol_1_605_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20100427000442,wonders
