HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.prompt,Answer.emot0,Answer.emot1,Answer.emot2,Answer.not_seen.on,Answer.pers0,Answer.pers1,Answer.pers2,Answer.phys0,Answer.phys1,Answer.phys2,Answer.seen.on,Answer.type_test,Approve,Reject
37VE3DA4YUYZA8TJSI87EU3MOPZHBG,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3LYA37P8IR5TZISLO5G5F6FVMGQBKW,A2W264E55JO6V3,Approved,Wed Apr 24 18:27:10 PDT 2019,Wed Apr 24 18:29:47 PDT 2019,Sat Apr 27 18:29:47 PDT 2019,,,,157,100% (53/53),100% (53/53),100% (53/53),https://vignette.wikia.nocookie.net/marveldatabase/images/f/f9/Victor_von_Doom_%28Earth-616%29_from_Thor_Vol_1_600.jpg/revision/latest/scale-to-width-down/349?cb=20130528050125,turfing,mean,angry,tough,FALSE,evil,rigid,mean,robotic,metallic,green,TRUE,turfing,,
3EKZL9T8Y83IKDLP6I42PE946AZHCN,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3GDTJDAPVVT5N8UH659B3HHY3F08MZ,A3O51JVRKYX9XV,Approved,Wed Apr 24 15:04:28 PDT 2019,Wed Apr 24 15:05:34 PDT 2019,Sat Apr 27 15:05:34 PDT 2019,,,,66,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/X-Men_Black_-_Magneto_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/321?cb=20180722224641,isotria,Fear,Energy,Empowerment,TRUE,Heroic,Fearless,Courageous,Fierce,Red,Strong,FALSE,isotria,,
3EKZL9T8Y83IKDLP6I42PE946AZHCN,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3HMVI3QICKAN6PZAQNO7I2HXYJ5Y1S,AY0INTNXKC6ZO,Approved,Wed Apr 24 11:20:54 PDT 2019,Wed Apr 24 11:22:34 PDT 2019,Sat Apr 27 11:22:34 PDT 2019,,,,100,100% (24/24),100% (24/24),100% (24/24),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/X-Men_Black_-_Magneto_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/321?cb=20180722224641,isotria,Awed,Excited,Respect,TRUE,Brace,Heroic,Powerful,Muscular,Tall,Strong,FALSE,isotria,,
3EKZL9T8Y83IKDLP6I42PE946AZHCN,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3SKEMFQBZ4NAXKUELTWVO4PUEAX8KM,A1P97PT7OUQHU4,Approved,Tue Apr 23 12:21:50 PDT 2019,Tue Apr 23 12:22:29 PDT 2019,Fri Apr 26 12:22:29 PDT 2019,2019-04-26 19:23:07 UTC,,,39,100% (22/22),100% (22/22),100% (22/22),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/X-Men_Black_-_Magneto_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/321?cb=20180722224641,isotria,scary,fear,sympathy,FALSE,mean,mad,determined,scary,power hungry,wicked,TRUE,isotria,,
33EEIIWHK7ORWFQSGPM1OKPUI4BQVR,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,39GHHAVOMG9E3Z1UR5666D9CXZ94JK,AY0INTNXKC6ZO,Approved,Wed Apr 24 13:54:16 PDT 2019,Wed Apr 24 13:55:39 PDT 2019,Sat Apr 27 13:55:39 PDT 2019,,,,83,100% (24/24),100% (24/24),100% (24/24),https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Elizabeth_Braddock_%28Earth-616%29_from_Hunt_for_Wolverine_Mystery_in_Madripoor_Vol_1_4_Spoiler_Variant_cover_001.jpg/revision/latest/scale-to-width-down/317?cb=20180823221219,dragman,serious,determined,neutral,TRUE,aggressive,superpowered,confident,purple,feminine,fit,FALSE,dragman,,
33EEIIWHK7ORWFQSGPM1OKPUI4BQVR,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3M1CVSFP61NARBLOVW06GH7Y34XAQS,AHJ6UEG2YC0Q3,Approved,Wed Apr 24 17:40:48 PDT 2019,Wed Apr 24 17:41:54 PDT 2019,Sat Apr 27 17:41:54 PDT 2019,,,,66,100% (8/8),100% (8/8),100% (8/8),https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Elizabeth_Braddock_%28Earth-616%29_from_Hunt_for_Wolverine_Mystery_in_Madripoor_Vol_1_4_Spoiler_Variant_cover_001.jpg/revision/latest/scale-to-width-down/317?cb=20180823221219,dragman,neutral,confident,adventurous,TRUE,sneaky,evil,independent,colorful,purple,skinny,FALSE,dragman,,
33EEIIWHK7ORWFQSGPM1OKPUI4BQVR,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3PM8NZGV8ZYMNOTH66SK0PIW4P6QXC,A2W264E55JO6V3,Approved,Wed Apr 24 20:02:04 PDT 2019,Wed Apr 24 20:03:58 PDT 2019,Sat Apr 27 20:03:58 PDT 2019,,,,114,100% (53/53),100% (53/53),100% (53/53),https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Elizabeth_Braddock_%28Earth-616%29_from_Hunt_for_Wolverine_Mystery_in_Madripoor_Vol_1_4_Spoiler_Variant_cover_001.jpg/revision/latest/scale-to-width-down/317?cb=20180823221219,dragman,anxious,sad,nervous,TRUE,deceptive,cunning,mean,pink,fit,pretty,FALSE,dragman,,
3A520CCNWNHI7OXPW305YGM3ERMEA2,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,34V1S5K3GTJ3CASZOH88EHFNXLV967,A2C1UPBEGUY9Y6,Approved,Tue Apr 23 11:22:25 PDT 2019,Tue Apr 23 11:24:52 PDT 2019,Fri Apr 26 11:24:52 PDT 2019,2019-04-26 18:25:07 UTC,,,147,100% (17/17),100% (17/17),100% (17/17),https://vignette.wikia.nocookie.net/marveldatabase/images/8/8c/Silver_Surfer_The_Best_Defense_Vol_1_1_Skan_Variant_Textless.jpg/revision/latest/scale-to-width-down/334?cb=20180918172607,jousted,Mysterious,Powerful,Vengeful,FALSE,Determined,Fearless,Mythical,Silver,Surfing,Flying,TRUE,jousted,,
3A520CCNWNHI7OXPW305YGM3ERMEA2,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,36PW28KO40ELU8VJM556M0IKK12EAD,A1P97PT7OUQHU4,Approved,Tue Apr 23 17:24:40 PDT 2019,Tue Apr 23 17:25:24 PDT 2019,Fri Apr 26 17:25:24 PDT 2019,2019-04-27 00:26:07 UTC,,,44,100% (22/22),100% (22/22),100% (22/22),https://vignette.wikia.nocookie.net/marveldatabase/images/8/8c/Silver_Surfer_The_Best_Defense_Vol_1_1_Skan_Variant_Textless.jpg/revision/latest/scale-to-width-down/334?cb=20180918172607,jousted,fast,safe,quick,TRUE,surfer,caring,agile,blue,orange,metal,FALSE,jousted,,
3A520CCNWNHI7OXPW305YGM3ERMEA2,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3OF2M9AATH6PHGV1UJW81OMYDJ3ZKH,A2AR3VBIMNRRJJ,Approved,Tue Apr 23 11:12:26 PDT 2019,Tue Apr 23 11:14:01 PDT 2019,Fri Apr 26 11:14:01 PDT 2019,2019-04-26 18:14:07 UTC,,,95,100% (10/10),100% (10/10),100% (10/10),https://vignette.wikia.nocookie.net/marveldatabase/images/8/8c/Silver_Surfer_The_Best_Defense_Vol_1_1_Skan_Variant_Textless.jpg/revision/latest/scale-to-width-down/334?cb=20180918172607,jousted,determined,angry,unhappy,TRUE,sneaky,hardworking,smooth,sleek,ripped,bald,FALSE,jousted,,
335HHSX8CDMSP5R36EZD9KRMRABHDN,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,308XBLVESJMFMM5GEPP2GI19H8DBRI,A1P97PT7OUQHU4,Approved,Tue Apr 23 17:27:55 PDT 2019,Tue Apr 23 17:28:39 PDT 2019,Fri Apr 26 17:28:39 PDT 2019,2019-04-27 00:29:07 UTC,,,44,100% (22/22),100% (22/22),100% (22/22),https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Amazing_Spider-Man_Vol_1_797_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20171219175310,whishts,scared,unsettling,uncomfortable,TRUE,strong,determined,evil,menacing,well-built,green,FALSE,whishts,,
335HHSX8CDMSP5R36EZD9KRMRABHDN,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,33LK57MYLUNN5Z89ZS5ASAD8UDPSZ0,A2W264E55JO6V3,Approved,Wed Apr 24 19:35:04 PDT 2019,Wed Apr 24 19:35:35 PDT 2019,Sat Apr 27 19:35:35 PDT 2019,,,,31,100% (53/53),100% (53/53),100% (53/53),https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Amazing_Spider-Man_Vol_1_797_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20171219175310,whishts,disgusted,scared,angry,FALSE,evil,mean,dumb,green,ugly,slim,TRUE,whishts,,
335HHSX8CDMSP5R36EZD9KRMRABHDN,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3HQUKB7LNGWCO5UZICN4OP21PCJHH6,A23441R746K5OU,Approved,Tue Apr 23 12:22:42 PDT 2019,Tue Apr 23 12:29:02 PDT 2019,Fri Apr 26 12:29:02 PDT 2019,2019-04-26 19:29:07 UTC,,,380,100% (4/4),100% (4/4),100% (4/4),https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Amazing_Spider-Man_Vol_1_797_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20171219175310,whishts,Victorious,Fear,Combative,FALSE,Weak,Defeated,Intelligent,Cool,Weak,Green,TRUE,whishts,,
3H1C3QRA010603UNGHWW4BCREU7EC4,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Jul 04 11:47:30 PDT 2019,,,3AQF3RZ5590CDKJCR380OD1Y0J46FA,A30VAVBAUXE301,Submitted,Thu Apr 25 13:38:26 PDT 2019,Thu Apr 25 13:40:04 PDT 2019,Sun Apr 28 13:40:04 PDT 2019,,,,98,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Winter_Soldier_Vol_2_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180919043401,viruses,Angry,Prepared,Rushed,FALSE,Stoic,Cold,Unfazed,Adventurous,Manly,Smelly,TRUE,viruses,,
3H1C3QRA010603UNGHWW4BCREU7EC4,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Jul 04 11:47:30 PDT 2019,,,3RRCEFRB7NU8LG3I3DTP8PQZPU04BZ,AY0INTNXKC6ZO,Approved,Wed Apr 24 13:45:23 PDT 2019,Wed Apr 24 13:51:29 PDT 2019,Sat Apr 27 13:51:29 PDT 2019,,,,366,100% (24/24),100% (24/24),100% (24/24),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Winter_Soldier_Vol_2_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180919043401,viruses,confident,determined,serious,FALSE,adventerous,prepared,active,cool,fierce,windswept,TRUE,viruses,,
3H1C3QRA010603UNGHWW4BCREU7EC4,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Jul 04 11:47:30 PDT 2019,,,3UXUOQ9OKFF0LTG9ZXR0GQQ3YEB7AX,A22DMI1VZNFU3N,Submitted,Thu Apr 25 13:57:13 PDT 2019,Thu Apr 25 14:02:34 PDT 2019,Sun Apr 28 14:02:34 PDT 2019,,,,321,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Winter_Soldier_Vol_2_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180919043401,viruses,Happiness,Fear,Safety,TRUE,Confident,Cool,Careless,White,Strong,Fast,FALSE,viruses,,
3RWO3EJELHQQAR9F9YNNHRS4O4IP1A,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Jul 04 11:47:30 PDT 2019,,,3IKZ72A5B5YKK5P4QKUHQONKV9NNFV,A2N74CHUQ5T60G,Approved,Wed Apr 24 18:02:34 PDT 2019,Wed Apr 24 18:07:57 PDT 2019,Sat Apr 27 18:07:57 PDT 2019,,,,323,100% (15/15),100% (15/15),100% (15/15),https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/X-Men_Red_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/343?cb=20180123190246,piteira,dreamy,colorful,magical,TRUE,magical,whimsical,powerful,purple,flying,magical,FALSE,piteira,,
3RWO3EJELHQQAR9F9YNNHRS4O4IP1A,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Jul 04 11:47:30 PDT 2019,,,3L6L49WXW1F6W0M9232C53Q7FYC54X,A3CHZTDYHQVADE,Approved,Wed Apr 24 11:06:07 PDT 2019,Wed Apr 24 11:11:42 PDT 2019,Sat Apr 27 11:11:42 PDT 2019,,,,335,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/X-Men_Red_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/343?cb=20180123190246,piteira,Trust,Action,encouragement,TRUE,Laid back,Lazy,Vindictive,Strong,Grungy,Cool,FALSE,piteira,,
3RWO3EJELHQQAR9F9YNNHRS4O4IP1A,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Jul 04 11:47:30 PDT 2019,,,3PW9OPU9PR2X5463X2HC9YGSJ4K21P,A3907LDKHAP28P,Submitted,Thu Apr 25 14:49:19 PDT 2019,Thu Apr 25 14:52:00 PDT 2019,Sun Apr 28 14:52:00 PDT 2019,,,,161,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/X-Men_Red_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/343?cb=20180123190246,piteira,focused,angry,disgruntled,TRUE,crafty,evil,confident,Dark,evil-looking,powerful,FALSE,piteira,,
3OND0WXMHWWXHB5329AXF297RMCHEG,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,30IQTZXKALOYZVOIP8Y5LJRERL8X0L,AAZY70DQJ5BFE,Approved,Wed Apr 24 21:02:54 PDT 2019,Wed Apr 24 21:09:22 PDT 2019,Sat Apr 27 21:09:22 PDT 2019,,,,388,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marveldatabase/images/1/1e/Cable_Vol_3_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170221211741,feudist,Anger,Fear,Threatening,TRUE,Aggressive,Cold,Mean,Buff,Pale,Muscular,FALSE,feudist,,
3OND0WXMHWWXHB5329AXF297RMCHEG,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3CPLWGV3MPHBJVYRNYUPGS19SBSN93,A2Y5XC6F1BYXS3,Approved,Wed Apr 24 20:19:32 PDT 2019,Wed Apr 24 20:20:18 PDT 2019,Sat Apr 27 20:20:18 PDT 2019,,,,46,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marveldatabase/images/1/1e/Cable_Vol_3_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170221211741,feudist,Fear,Worry,Anger,TRUE,Evil,Vengeful,Angry,Muscular,Armed,White,FALSE,feudist,,
3OND0WXMHWWXHB5329AXF297RMCHEG,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3OCHAWUVGP20CLVMT18N436N5JEKXE,A2N74CHUQ5T60G,Approved,Wed Apr 24 17:38:16 PDT 2019,Wed Apr 24 17:47:41 PDT 2019,Sat Apr 27 17:47:41 PDT 2019,,,,565,100% (15/15),100% (15/15),100% (15/15),https://vignette.wikia.nocookie.net/marveldatabase/images/1/1e/Cable_Vol_3_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170221211741,feudist,scared,concerned,ugly,TRUE,angry,vengeful,violent,strong,robotic,thick,FALSE,feudist,,
3NKW03WTLMO4B4QX6ZRXAM88PDDQW1,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3L0KT67Y8FYN09Y4363RE346OJLYSF,A2FXYB7WSH6AYI,Approved,Wed Apr 24 20:23:09 PDT 2019,Wed Apr 24 20:25:08 PDT 2019,Sat Apr 27 20:25:08 PDT 2019,,,,119,100% (10/10),100% (10/10),100% (10/10),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d6/Elizabeth_Brant_%28Earth-616%29_004.jpg/revision/latest?cb=20080601043120,eelworm,seriousness,fear,overwhelmed,TRUE,serious,deceiving,determined,attractive,wealthy,powerful,FALSE,eelworm,,
3NKW03WTLMO4B4QX6ZRXAM88PDDQW1,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3NPFYT4IZDMVAZZ33AN86BEUY20GXA,A2Y5XC6F1BYXS3,Approved,Thu Apr 25 07:53:58 PDT 2019,Thu Apr 25 07:54:57 PDT 2019,Sun Apr 28 07:54:57 PDT 2019,,,,59,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d6/Elizabeth_Brant_%28Earth-616%29_004.jpg/revision/latest?cb=20080601043120,eelworm,concern,worry,intrigue,TRUE,conniving,vengeful,schemeing,well-dressed,adorned,poised,FALSE,eelworm,,
3NKW03WTLMO4B4QX6ZRXAM88PDDQW1,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3TR2532VIQCSIM58ATZL3BTQTQF6J7,AUNCXP5YDEBH0,Approved,Wed Apr 24 17:42:54 PDT 2019,Wed Apr 24 17:43:54 PDT 2019,Sat Apr 27 17:43:54 PDT 2019,,,,60,100% (7/7),100% (7/7),100% (7/7),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d6/Elizabeth_Brant_%28Earth-616%29_004.jpg/revision/latest?cb=20080601043120,eelworm,lusty,sexy,hot,TRUE,shallow,dumb,sexy,pretty,wealthy,fancy,FALSE,eelworm,,
3T2EL38U0M1J04VNG4NJC5MFYFJQXU,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,34MAJL3QP553ILZ5OKEJQ6SN12N438,AY0INTNXKC6ZO,Approved,Wed Apr 24 13:38:29 PDT 2019,Wed Apr 24 13:39:51 PDT 2019,Sat Apr 27 13:39:51 PDT 2019,,,,82,100% (24/24),100% (24/24),100% (24/24),https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Astonishing_X-Men_Vol_4_17_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20180822105533,hornlet,angry,energetic,pumped,TRUE,psychic,heroic,superpowered,muscular,tall,quirky,FALSE,hornlet,,
3T2EL38U0M1J04VNG4NJC5MFYFJQXU,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3EICBYG645EHY3E9KKCOPBL0PCTCJ8,A2Y5XC6F1BYXS3,Approved,Thu Apr 25 08:39:29 PDT 2019,Thu Apr 25 08:40:06 PDT 2019,Sun Apr 28 08:40:06 PDT 2019,,,,37,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Astonishing_X-Men_Vol_4_17_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20180822105533,hornlet,excitement,awe,interest,TRUE,angry,powerful,determined,muscular,dark,glowing,FALSE,hornlet,,
3T2EL38U0M1J04VNG4NJC5MFYFJQXU,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3OS46CRSLGH19H52RID46Z4KODN6VT,AAZY70DQJ5BFE,Approved,Wed Apr 24 21:09:22 PDT 2019,Wed Apr 24 21:13:58 PDT 2019,Sat Apr 27 21:13:58 PDT 2019,,,,276,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Astonishing_X-Men_Vol_4_17_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20180822105533,hornlet,Happiness,Excitement,Interest,TRUE,Curious,Brave,Bold,Compact,Strong,Glowing,FALSE,hornlet,,
36JW4WBR061PNP5ZXKU3XKU73NRHFY,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:13 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Thu Apr 25 08:54:13 PDT 2019,,,3LEIZ60CDKH50KCAQM5JBF8I2P29Z8,A3MAF5W7IGJTQS,Approved,Wed Apr 24 23:22:52 PDT 2019,Wed Apr 24 23:23:46 PDT 2019,Sat Apr 27 23:23:46 PDT 2019,,,,54,100% (14/14),100% (14/14),100% (14/14),https://vignette.wikia.nocookie.net/marveldatabase/images/0/0f/Patsy_Walker_Hellcat_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20140128043323,liposis,powerful,scary,strong,TRUE,scary,evil,intimidating,flowy,orange,yellow,FALSE,liposis,,
