HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.prompt,Answer.emot0,Answer.emot1,Answer.emot2,Answer.not_seen.on,Answer.pers0,Answer.pers1,Answer.pers2,Answer.phys0,Answer.phys1,Answer.phys2,Answer.seen.on,Answer.type_test,Approve,Reject
3GKAWYFRARAQNGZ1SFHTJY94LIZPDN,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:16 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:16 PDT 2019,,,3OS4RQUCRCWN3Q9HQJZJ0Y3PC0JBFE,AMZ59DGY7I2ZI,Approved,Mon Apr 29 12:51:36 PDT 2019,Mon Apr 29 12:52:50 PDT 2019,Thu May 02 12:52:50 PDT 2019,,,,74,100% (26/26),100% (26/26),100% (26/26),https://vignette.wikia.nocookie.net/marveldatabase/images/e/e4/Akihiro_%28Earth-616%29_from_X-Men_Blue_Vol_1_25_cover_001.jpg/revision/latest/scale-to-width-down/305?cb=20180416004259,jemmies,concerned,vulnerable,alarmed,TRUE,tough,strong,determined,male,muscular,young,FALSE,jemmies,,
3GV1I4SEOB61BM5OQ0G8WBQSZMB6LE,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,3EJJQNKU9UMUXTHCH6993YK6ALPHRP,A3NTSR7Z32TDOE,Approved,Wed May 01 10:20:35 PDT 2019,Wed May 01 10:22:29 PDT 2019,Sat May 04 10:22:29 PDT 2019,,,,114,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marveldatabase/images/8/8d/Samuel_Sawyer_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_2_19_0001.jpg/revision/latest/scale-to-width-down/194?cb=20160822224542,drizzle,Calm,Assertive,questionable,TRUE,Thinker,Quiet,Smart,Sturdy,Strong,aged,FALSE,drizzle,,
3GV1I4SEOB61BM5OQ0G8WBQSZMB6LE,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,3HUTX6F6VX4NLQME6TPYMZ9ZADZO2D,A2VMP1KLOXRHBV,Approved,Wed May 01 08:28:19 PDT 2019,Wed May 01 08:29:39 PDT 2019,Sat May 04 08:29:39 PDT 2019,,,,80,100% (4/4),100% (4/4),100% (4/4),https://vignette.wikia.nocookie.net/marveldatabase/images/8/8d/Samuel_Sawyer_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_2_19_0001.jpg/revision/latest/scale-to-width-down/194?cb=20160822224542,drizzle,boredom,dislike,irritation,TRUE,dull,dumb,traditional,masculine,ungainly,heavy,FALSE,drizzle,,
3GV1I4SEOB61BM5OQ0G8WBQSZMB6LE,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,3QRYMNZ7F1YZN4GFOT9H8XIKK4CNT6,A3M706WDRF9W4E,Approved,Tue Apr 30 03:40:52 PDT 2019,Tue Apr 30 03:42:16 PDT 2019,Fri May 03 03:42:16 PDT 2019,,,,84,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marveldatabase/images/8/8d/Samuel_Sawyer_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_2_19_0001.jpg/revision/latest/scale-to-width-down/194?cb=20160822224542,drizzle,careful,curious,questioning,TRUE,quiet,looming,careful,snazzy,well dressed,dapper,FALSE,drizzle,,
3H1C3QRA030CLX4XJ5675GSIMBLCEP,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:20 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:20 PDT 2019,,,32UTUBMZ7JDCZNV7QY4NIK6B00KBVR,APKO12PP5J5LW,Approved,Mon Apr 29 23:31:45 PDT 2019,Mon Apr 29 23:33:15 PDT 2019,Thu May 02 23:33:15 PDT 2019,,,,90,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/3/39/Peter_Wisdom_%28Earth-616%29_from_X-Men_Legacy_Vol_2_13_001.jpg/revision/latest/scale-to-width-down/319?cb=20170226201857,dianite,Bothered,Bold,Brave,TRUE,Diplomatic,Impartial,Considerate,Stout,Big-boned,Podgy,FALSE,dianite,,
3H1C3QRA030CLX4XJ5675GSIMBLCEP,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:20 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:20 PDT 2019,,,32Z9ZLUT1O1R0GPWPES593F1ZLLHO6,A2CSV75E3JT58Y,Approved,Tue Apr 30 07:04:59 PDT 2019,Tue Apr 30 07:06:08 PDT 2019,Fri May 03 07:06:08 PDT 2019,,,,69,100% (19/19),100% (19/19),100% (19/19),https://vignette.wikia.nocookie.net/marveldatabase/images/3/39/Peter_Wisdom_%28Earth-616%29_from_X-Men_Legacy_Vol_2_13_001.jpg/revision/latest/scale-to-width-down/319?cb=20170226201857,dianite,fear,respect,trepidation,TRUE,domineering,angry,aggressive,dangerous,violent,aggressive,FALSE,dianite,,
3H1C3QRA030CLX4XJ5675GSIMBLCEP,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:20 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:20 PDT 2019,,,3T111IHZ5H71INZTJULHQHMIRO09R6,A3RHKM9AILXZG3,Approved,Mon Apr 29 11:26:36 PDT 2019,Mon Apr 29 11:32:59 PDT 2019,Thu May 02 11:32:59 PDT 2019,,,,383,100% (1/1),100% (1/1),100% (1/1),https://vignette.wikia.nocookie.net/marveldatabase/images/3/39/Peter_Wisdom_%28Earth-616%29_from_X-Men_Legacy_Vol_2_13_001.jpg/revision/latest/scale-to-width-down/319?cb=20170226201857,dianite,fear,nervous,alarmed,TRUE,bad person,unfriendly,untrustworthy,good-looking,well-dressed,clean,FALSE,dianite,,
3H1C3QRA030CLX4XJ5675GSIMBLECR,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:15 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:15 PDT 2019,,,3Q5C1WP23PIUOVY0IATL8AZ31KJ15N,A2EXVRWKVMINE8,Approved,Wed May 01 22:05:59 PDT 2019,Wed May 01 22:07:23 PDT 2019,Sat May 04 22:07:23 PDT 2019,,,,84,100% (107/107),100% (107/107),100% (107/107),https://vignette.wikia.nocookie.net/marveldatabase/images/e/e3/Daimon_Hellstrom_%28Earth-616%29_from_Venom_Vol_2_23_001.jpg/revision/latest/scale-to-width-down/350?cb=20121014012007,sulcate,Psychotic,Angry,Happy,TRUE,Evil,Commander,Agenda driven,Strong,Huge,Tall,FALSE,sulcate,,
3H1C3QRA030CLX4XJ5675GSIMBLECR,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:15 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:15 PDT 2019,,,3ZV9H2YQQGOKBHRZ1FUDM3RDJH93W2,APKO12PP5J5LW,Approved,Mon Apr 29 23:29:20 PDT 2019,Mon Apr 29 23:31:44 PDT 2019,Thu May 02 23:31:44 PDT 2019,,,,144,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/e/e3/Daimon_Hellstrom_%28Earth-616%29_from_Venom_Vol_2_23_001.jpg/revision/latest/scale-to-width-down/350?cb=20121014012007,sulcate,Bold,Brave,Bothered,TRUE,Sympathetic,Gregarious,Diplomatic,large,Stocky,Stout,FALSE,sulcate,,
3H5TOKO3DB05DEY3K8HRAUOHD0G46J,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,34Q075JO10UVTOCZL4N9RF3CKBL01C,A7J80T5A0CI0J,Approved,Wed May 01 16:56:04 PDT 2019,Wed May 01 16:58:37 PDT 2019,Sat May 04 16:58:37 PDT 2019,,,,153,100% (16/16),100% (16/16),100% (16/16),https://vignette.wikia.nocookie.net/marveldatabase/images/3/38/Doop_%28Earth-616%29_from_Wolverine_and_the_X-Men_Vol_2_5.jpg/revision/latest/scale-to-width-down/350?cb=20140619050937,callant,humorous,affectionate,appealing,TRUE,determined,unafraid,focused,chartreuse,bug-eyed,legless,FALSE,callant,,
3H5TOKO3DB05DEY3K8HRAUOHD0G46J,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,3R6BYFZZPATUGTCIVFR1PVUHVKRXFR,A8JIGMIFZ8KF,Approved,Wed May 01 03:51:20 PDT 2019,Wed May 01 03:53:16 PDT 2019,Sat May 04 03:53:16 PDT 2019,,,,116,100% (10/10),100% (10/10),100% (10/10),https://vignette.wikia.nocookie.net/marveldatabase/images/3/38/Doop_%28Earth-616%29_from_Wolverine_and_the_X-Men_Vol_2_5.jpg/revision/latest/scale-to-width-down/350?cb=20140619050937,callant,WILD ANIMAL,FLESH  EATING ANIMAL,VERY DANGEROUS,FALSE,WILD ANIMAL,FLESH EATING ANIMAL,VERY DANGEROUS ANIMAL,WILD ANIMAL,FLESH EATING ANIMAL,VERY DANGEROUS ANIMAL,TRUE,WILD ANIMAL,,
3H781YYV6VZT7E685R1XUQSMAXLETA,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:20 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:20 PDT 2019,,,337RC3OW08JOCWHJHBTHWN2GC79LVP,A1KLU6TSJPVSR0,Approved,Wed May 01 09:26:22 PDT 2019,Wed May 01 09:29:09 PDT 2019,Sat May 04 09:29:09 PDT 2019,,,,167,100% (2/2),100% (2/2),100% (2/2),https://vignette.wikia.nocookie.net/marveldatabase/images/5/58/Jack_Monroe_%28Earth-616%29.png/revision/latest/scale-to-width-down/280?cb=20081230153852,daunter,clever,brave,fearless,TRUE,Rough,Stern,Hard core,Strong,young,Male,FALSE,daunter,,
3H781YYV6VZT7E685R1XUQSMAXLETA,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:20 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:20 PDT 2019,,,3IFS6Q0HJL06U3S92DRZTKQHW6KSIQ,AB5H5PNIHV61O,Approved,Wed May 01 19:42:13 PDT 2019,Wed May 01 19:44:25 PDT 2019,Sat May 04 19:44:25 PDT 2019,,,,132,100% (2/2),100% (2/2),100% (2/2),https://vignette.wikia.nocookie.net/marveldatabase/images/5/58/Jack_Monroe_%28Earth-616%29.png/revision/latest/scale-to-width-down/280?cb=20081230153852,daunter,safe,secure,protected,TRUE,trustworthy,honorable,fearless,strong,solid,built,FALSE,daunter,,
3H781YYV6VZT7E685R1XUQSMAXLETA,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:20 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:20 PDT 2019,,,3M81GAB8A30KUFZQ4ZADCX73JCJQBY,A1NVQWRO6FJDBI,Approved,Tue Apr 30 11:09:27 PDT 2019,Tue Apr 30 11:11:19 PDT 2019,Fri May 03 11:11:19 PDT 2019,,,,112,100% (10/10),100% (10/10),100% (10/10),https://vignette.wikia.nocookie.net/marveldatabase/images/5/58/Jack_Monroe_%28Earth-616%29.png/revision/latest/scale-to-width-down/280?cb=20081230153852,daunter,smile,happy,very happy,TRUE,handsome,great,strong,tall,height,body,FALSE,courage,,
3HJ1EVZS2Q0DH1DJCIF6BKN7VNYR3J,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:18 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:18 PDT 2019,,,38BQUHLA9ZHDSUQ7GB8I18NXG5KOMI,A2EXVRWKVMINE8,Approved,Mon Apr 29 22:44:27 PDT 2019,Mon Apr 29 22:45:55 PDT 2019,Thu May 02 22:45:55 PDT 2019,,,,88,100% (107/107),100% (107/107),100% (107/107),https://vignette.wikia.nocookie.net/marveldatabase/images/c/cf/Redwing_%28Earth-616%29_from_Avengers_Vol_1_675_001.jpg/revision/latest/scale-to-width-down/350?cb=20180119222027,ocypode,Aggressive,Ruthless,Lonely,TRUE,Hunter,Instinctual,Trained,Large,Aviary,Agile,FALSE,ocypode,,
3HJ1EVZS2Q0DH1DJCIF6BKN7VNYR3J,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:18 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:18 PDT 2019,,,3KGTPGBS602IYV6B2F17L51OSHOU2X,AMZ59DGY7I2ZI,Approved,Mon Apr 29 12:59:58 PDT 2019,Mon Apr 29 13:01:13 PDT 2019,Thu May 02 13:01:13 PDT 2019,,,,75,100% (26/26),100% (26/26),100% (26/26),https://vignette.wikia.nocookie.net/marveldatabase/images/c/cf/Redwing_%28Earth-616%29_from_Avengers_Vol_1_675_001.jpg/revision/latest/scale-to-width-down/350?cb=20180119222027,ocypode,worried,concerned,fearful,TRUE,determined,stubborn,strong,avian,feathered,small,FALSE,ocypode,,
3HKIF5DF60E87DTLDGM43TCMT6X9GM,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:17 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:17 PDT 2019,,,340UGXU9D1IRVM4DQPLINAYZP5IVUN,A2EXVRWKVMINE8,Approved,Wed May 01 22:05:01 PDT 2019,Wed May 01 22:05:52 PDT 2019,Sat May 04 22:05:52 PDT 2019,,,,51,100% (107/107),100% (107/107),100% (107/107),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Quentin_Beck_%28Earth-616%29_from_Spider-Man_Deadpool_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/325?cb=20171116175759,scrapes,Scary,Ruthless,Confident,FALSE,Ruler,Headstrong,Violent,Incognito,Strong,Powerful,TRUE,scrapes,,
3HKIF5DF60E87DTLDGM43TCMT6X9GM,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:17 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:17 PDT 2019,,,3FQ5JJ512O50KLQSUKVP76VO1BJKNZ,APKO12PP5J5LW,Approved,Wed May 01 22:15:47 PDT 2019,Wed May 01 22:17:06 PDT 2019,Sat May 04 22:17:06 PDT 2019,,,,79,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Quentin_Beck_%28Earth-616%29_from_Spider-Man_Deadpool_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/325?cb=20171116175759,scrapes,Flabbergasted,Euphoric,Exhausted,TRUE,Observant,Patient,Dynamic,Big-boned,Chubby,Slender,FALSE,scrapes,,
3HKIF5DF60E87DTLDGM43TCMT6X9GM,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:17 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:17 PDT 2019,,,3KGTPGBS602IYV6B2F17L51OSY8U2F,A2I988BSR2YYU3,Approved,Wed May 01 04:19:53 PDT 2019,Wed May 01 04:23:24 PDT 2019,Sat May 04 04:23:24 PDT 2019,,,,211,100% (9/9),100% (9/9),100% (9/9),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Quentin_Beck_%28Earth-616%29_from_Spider-Man_Deadpool_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/325?cb=20171116175759,scrapes,awe,fondness,kindness,TRUE,intelligent,resilient,different,weird,futuristic,green,FALSE,scrapes,,
3HO4MYYR1454UCSIZE89NYMBCD46U8,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:14 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:14 PDT 2019,,,320DUZ38GA3ZZ93OPVIIG7MELL8GJL,A3NTSR7Z32TDOE,Approved,Mon Apr 29 13:23:07 PDT 2019,Mon Apr 29 13:24:36 PDT 2019,Thu May 02 13:24:36 PDT 2019,,,,89,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/New_Avengers_Vol_4_13_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160609012440,outlets,determined,conquest,ready,TRUE,brave,cocky,smart,strong,skinny,pretty,FALSE,outlets,,
3HO4MYYR1454UCSIZE89NYMBCD46U8,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:14 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:14 PDT 2019,,,323Q6SJS8LXXU3C3QB9FM96N7J7FHT,APKO12PP5J5LW,Approved,Tue Apr 30 00:26:28 PDT 2019,Tue Apr 30 00:29:19 PDT 2019,Fri May 03 00:29:19 PDT 2019,,,,171,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/New_Avengers_Vol_4_13_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160609012440,outlets,Grouchy,Negative,Nervy,TRUE,Sympathetic,Diplomatic,Impartial,tall,unfair,Curvy,FALSE,outlets,,
3HO4MYYR1454UCSIZE89NYMBCD46U8,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:14 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:14 PDT 2019,,,39DD6S19JSSRFAC11MVG4YPSR2AEZP,A1N7O7E8HC03D8,Approved,Mon Apr 29 12:03:32 PDT 2019,Mon Apr 29 12:18:26 PDT 2019,Thu May 02 12:18:26 PDT 2019,,,,894,100% (3/3),100% (3/3),100% (3/3),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/New_Avengers_Vol_4_13_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160609012440,outlets,ready,fear,escaping,TRUE,cold,purposeful,passive,alien,powerful,angelic,FALSE,outlets,,
3HY86PZXP0ZSYUUZ38HNOK9RIEUE11,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:08 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:08 PDT 2019,,,3E337GFOLCPVIZU94TAA9E3VU93GNN,A2M940B6G3WN27,Approved,Mon Apr 29 22:43:48 PDT 2019,Mon Apr 29 22:46:59 PDT 2019,Thu May 02 22:46:59 PDT 2019,,,,191,100% (23/23),100% (23/23),100% (23/23),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5d/Katie_Power_%28Earth-616%29_from_Power_Pack_Vol_1_63_001.jpg/revision/latest/scale-to-width-down/239?cb=20180118214631,bonuses,anickyP,Wicked,Perfect,TRUE,Good,Effective,abnormal,Pleasant,Cooperative,Grumpy,FALSE,determined,,
3HY86PZXP0ZSYUUZ38HNOK9RIEUE11,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:08 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:08 PDT 2019,,,3LEP4MGT3JHQ56VLZD4TCY040RMDBW,A2EXVRWKVMINE8,Approved,Mon Apr 29 17:25:02 PDT 2019,Mon Apr 29 17:35:33 PDT 2019,Thu May 02 17:35:33 PDT 2019,,,,631,100% (107/107),100% (107/107),100% (107/107),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5d/Katie_Power_%28Earth-616%29_from_Power_Pack_Vol_1_63_001.jpg/revision/latest/scale-to-width-down/239?cb=20180118214631,bonuses,Bored,Unenthusiastic,Sleepy,TRUE,innocent,friendly,perky,Young,slim,small,FALSE,bonuses,,
3HY86PZXP0ZSYUUZ38HNOK9RIEUE11,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:08 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:08 PDT 2019,,,3RJSC4XJ13BUH6DIMRPLU5GTW7A50F,A6F1QF51VP5KO,Approved,Mon Apr 29 22:15:26 PDT 2019,Mon Apr 29 22:17:26 PDT 2019,Thu May 02 22:17:26 PDT 2019,,,,120,100% (15/15),100% (15/15),100% (15/15),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5d/Katie_Power_%28Earth-616%29_from_Power_Pack_Vol_1_63_001.jpg/revision/latest/scale-to-width-down/239?cb=20180118214631,bonuses,content,sympathy,peace,TRUE,pure in heart,child like,innocent,fit,petite,active,FALSE,bonuses,,
3HYV4299H2DA9UEK2TQ23UWZWK0E8L,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:14 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:14 PDT 2019,,,30H4UDGLT5ZVDU28VBLXQ8SNQARMP8,AB5H5PNIHV61O,Approved,Mon Apr 29 19:57:23 PDT 2019,Mon Apr 29 20:00:27 PDT 2019,Thu May 02 20:00:27 PDT 2019,,,,184,100% (2/2),100% (2/2),100% (2/2),https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Infinity_Vol_1_4_Generals_Variant_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20130628193007,devised,fear,courage,awe,TRUE,courageous,confident,fearless,strong,powerful,magical,FALSE,devised,,
3HYV4299H2DA9UEK2TQ23UWZWK0E8L,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:14 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:14 PDT 2019,,,32Z9ZLUT1O1R0GPWPES593F1ZKSHOB,APKO12PP5J5LW,Approved,Mon Apr 29 23:33:16 PDT 2019,Mon Apr 29 23:35:44 PDT 2019,Thu May 02 23:35:44 PDT 2019,,,,148,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Infinity_Vol_1_4_Generals_Variant_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20130628193007,devised,Brave,Bold,Blase,TRUE,Considerate,Sympathetic,Sincere,Podgy,Stocky,Flabby,FALSE,devised,,
