hit_id,worker_id,image_url,seen,prompt,type_test,emot0,emot1,emot2,pers0,pers1,pers2,phys0,phys1,phys2
3HKIF5DF60E87DTLDGM43TCMT6X9GM,A2I988BSR2YYU3,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Quentin_Beck_%28Earth-616%29_from_Spider-Man_Deadpool_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/325?cb=20171116175759,False,scrapes,scrapes,,,,different,resilient,intelligent,green,weird,futuristic
3HO4MYYR1454UCSIZE89NYMBCD46U8,A3NTSR7Z32TDOE,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/New_Avengers_Vol_4_13_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160609012440,False,outlets,outlets,ready,determined,,cocky,brave,smart,skinny,pretty,strong
3HO4MYYR1454UCSIZE89NYMBCD46U8,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/New_Avengers_Vol_4_13_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160609012440,False,outlets,outlets,nervy,negative,grouchy,diplomatic,sympathetic,impartial,unfair,tall,curvy
3HO4MYYR1454UCSIZE89NYMBCD46U8,A1N7O7E8HC03D8,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/New_Avengers_Vol_4_13_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160609012440,False,outlets,outlets,ready,,,purposeful,passive,cold,powerful,angelic,alien
3HY86PZXP0ZSYUUZ38HNOK9RIEUE11,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5d/Katie_Power_%28Earth-616%29_from_Power_Pack_Vol_1_63_001.jpg/revision/latest/scale-to-width-down/239?cb=20180118214631,False,bonuses,bonuses,unenthusiastic,sleepy,bored,perky,innocent,friendly,young,small,slim
3HY86PZXP0ZSYUUZ38HNOK9RIEUE11,A6F1QF51VP5KO,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5d/Katie_Power_%28Earth-616%29_from_Power_Pack_Vol_1_63_001.jpg/revision/latest/scale-to-width-down/239?cb=20180118214631,False,bonuses,bonuses,content,,,innocent,,,fit,active,petite
3HYV4299H2DA9UEK2TQ23UWZWK0E8L,AB5H5PNIHV61O,https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Infinity_Vol_1_4_Generals_Variant_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20130628193007,False,devised,devised,,,,fearless,courageous,confident,powerful,magical,strong
3HYV4299H2DA9UEK2TQ23UWZWK0E8L,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Infinity_Vol_1_4_Generals_Variant_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20130628193007,False,devised,devised,bold,brave,,considerate,sympathetic,sincere,flabby,podgy,stocky
3HYV4299H2DA9UEK2TQ23UWZWK0E8L,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Infinity_Vol_1_4_Generals_Variant_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20130628193007,True,devised,devised,cocky,confident,happy,selfish,ambitious,,large,strong,alien
3I4E7AFQ2MG1IUS0JSCOR65EF5HJT0,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/8/86/Bullseye_Vol_1_1_Checchetto_Connecting_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161122175655,False,zophori,zophori,unnerved,unworthy,,laid-back,amusing,,muscular,buff,beefy
3I4E7AFQ2MG1IUS0JSCOR65EF5HJT0,A6F1QF51VP5KO,https://vignette.wikia.nocookie.net/marveldatabase/images/8/86/Bullseye_Vol_1_1_Checchetto_Connecting_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161122175655,False,zophori,zophori,zealous,victorious,uptight,inventive,intuitive,,fit,presentable,smart
3I7KR83SNCUD9ZP4377J1L4F0NE9KP,A3ANYKOQE1N4R,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1c/Wolfgang_von_Strucker_%28Earth-616%29_006.jpg/revision/latest/scale-to-width-down/263?cb=20140305033535,False,spumoid,spumoid,scared,,,happy,,,tough,strong,
3I7KR83SNCUD9ZP4377J1L4F0NE9KP,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1c/Wolfgang_von_Strucker_%28Earth-616%29_006.jpg/revision/latest/scale-to-width-down/263?cb=20140305033535,False,spumoid,spumoid,abandoned,sad,,mean,vile,angry,mean,satanic,cruel
3I7KR83SNCUD9ZP4377J1L4F0NE9KP,A3Q2F1S9C25XU3,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1c/Wolfgang_von_Strucker_%28Earth-616%29_006.jpg/revision/latest/scale-to-width-down/263?cb=20140305033535,False,spumoid,spumoid,,,,driven,angry,bitter,mutant,ugly,damaged
3I7KR83SNCUD9ZP4377J1L4F0NEK90,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fb/Glenn_Talbot_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Hulk_2004_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/194?cb=20170411120836,False,selfful,selfful,jovial,successful,loyal,gregarious,sincere,,angry,brave,modern
3I7SHAD35OD4L41E9MMF225DU2LM7V,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/4/40/Brunnhilde_%28Earth-616%29_from_Avengers_World_Vol_1_15_0001.png/revision/latest/scale-to-width-down/285?cb=20141120081823,False,facular,facular,powerful,prideful,prejudicial,diligent,,,paunchy,,
3I7SHAD35OD4L41E9MMF225DU2LM7V,A36UNZCN78XAG6,https://vignette.wikia.nocookie.net/marveldatabase/images/4/40/Brunnhilde_%28Earth-616%29_from_Avengers_World_Vol_1_15_0001.png/revision/latest/scale-to-width-down/285?cb=20141120081823,False,facular,facular,fierce,,,courageous,confident,determined,thin,tall,
3IKMEYR0LYC29F45IYS4RYW1UH4K28,A2FM0FFVKZUH3Q,https://vignette.wikia.nocookie.net/marveldatabase/images/7/74/Julia_Carpenter_%28Earth-616%29_from_Prowler_Vol_2_2_001.jpg/revision/latest/scale-to-width-down/350?cb=20161123220720,False,orbicle,orbicle,,,,dashing,intelligent,adventurous,mysterious,fiery,sleek
3IKMEYR0LYC29F45IYS4RYW1UH4K28,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/7/74/Julia_Carpenter_%28Earth-616%29_from_Prowler_Vol_2_2_001.jpg/revision/latest/scale-to-width-down/350?cb=20161123220720,False,orbicle,orbicle,happy,good,jubilant,passionate,funny,convivial,cute,good-looking,plain
3INZSNUD8275VTJUBQLWX89PGEH9DC,A1HCP9XUWV8V2S,https://vignette.wikia.nocookie.net/marveldatabase/images/6/64/The_Wizard_%28Earth-616%29_from_Superior_Carnage_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/325?cb=20130718233143,False,niceish,niceish,bold,strong,admirable,courageous,heroic,adventurous,large,scary,mechanical
3INZSNUD8275VTJUBQLWX89PGEH9DC,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/6/64/The_Wizard_%28Earth-616%29_from_Superior_Carnage_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/325?cb=20130718233143,False,niceish,niceish,courageous,determined,prepared,smart,,,fit,,
3INZSNUD8275VTJUBQLWX89PGEH9DC,A1VGY44KH8NO8R,https://vignette.wikia.nocookie.net/marveldatabase/images/6/64/The_Wizard_%28Earth-616%29_from_Superior_Carnage_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/325?cb=20130718233143,False,niceish,niceish,fearless,courageous,,brave,heroic,masculine,muscular,strong,masculine
3IV1AEQ4DTUIKA0CGU1T0A9R1SW8J0,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/9/93/Steel_%28Earth-616%29.jpg/revision/latest?cb=20120627221655,False,mashman,mashman,happy,,,goofy,fun,,silly,masculine,corny
3IV1AEQ4DTUIKA0CGU1T0A9R1SW8J0,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/9/93/Steel_%28Earth-616%29.jpg/revision/latest?cb=20120627221655,False,mashman,mashman,idealistic,ignorant,petulant,sincere,affable,,stooped,attractive,handsome
3IWA71V4TKXWBGMD4JJW75LF6VL6X0,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/1/10/Anna_May_%28Earth-616%29_from_Sensational_Spider-Man_Vol_1_16_0001.jpg/revision/latest?cb=20180109215127,False,unspoil,unspoil,wild,weak,worrying,diplomatic,sympathetic,impartial,dusky,aged,unfair
3IWA71V4TKXWBGMD4JJW75LF6VL6X0,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/1/10/Anna_May_%28Earth-616%29_from_Sensational_Spider-Man_Vol_1_16_0001.jpg/revision/latest?cb=20180109215127,False,unspoil,unspoil,hopeful,happy,calm,noble,wise,caring,elderly,normal,human
3IWA71V4TKXWBGMD4JJW75LF6VL6X0,APYEM5XRQ3SV3,https://vignette.wikia.nocookie.net/marveldatabase/images/1/10/Anna_May_%28Earth-616%29_from_Sensational_Spider-Man_Vol_1_16_0001.jpg/revision/latest?cb=20180109215127,False,unspoil,unspoil,caring,,,kind,gentle,caring,old,thin,white
3IYI9285WUHKWDQPX6HY2W5ARJHJCH,A1VGY44KH8NO8R,https://vignette.wikia.nocookie.net/marveldatabase/images/0/02/Thanos_vs._Hulk_Vol_1_4_Textless.jpg/revision/latest/scale-to-width-down/326?cb=20141216192327,False,reroute,reroute,,,,evil,mysterious,ruthless,built,green,scary
3IYI9285WUHKWDQPX6HY2W5ARJHJCH,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/0/02/Thanos_vs._Hulk_Vol_1_4_Textless.jpg/revision/latest/scale-to-width-down/326?cb=20141216192327,False,reroute,reroute,bold,brave,bothered,diplomatic,sympathetic,impartial,large,obese,tall
3IYI9285WUHKWDQPX6HY2W5ARJHJCH,AEKJ68ZMZ1V8U,https://vignette.wikia.nocookie.net/marveldatabase/images/0/02/Thanos_vs._Hulk_Vol_1_4_Textless.jpg/revision/latest/scale-to-width-down/326?cb=20141216192327,False,reroute,reroute,,,,menacing,energetic,angry,gigantic,weird,colorful
3IZVJEBJ6C1LGBMS517H4Q1QEVJ6ZX,AKJ89EGLGXZJ7,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a7/Secret_Empire_Vol_1_4_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170303225651,False,heliast,heliast,aggressive,,,brave,curious,strong,blue,bright,muscly
3IZVJEBJ6C1LGBMS517H4Q1QEVJ6ZX,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a7/Secret_Empire_Vol_1_4_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170303225651,False,heliast,heliast,sly,sneaky,,hidden,dangerous,,armed,masked,
3JHB4BPSFMQZK2NZGCRGX7GOZT69QH,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Atlas_Vol_1_1_Women_of_Marvel_Variant_Textless.jpg/revision/latest/scale-to-width-down/348?cb=20100219131014,False,inclusa,inclusa,sad,mad,,mysterious,magical,secretive,beautiful,alien,
3JHB4BPSFMQZK2NZGCRGX7GOZT69QH,A2I988BSR2YYU3,https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Atlas_Vol_1_1_Women_of_Marvel_Variant_Textless.jpg/revision/latest/scale-to-width-down/348?cb=20100219131014,False,inclusa,inclusa,calm,caring,,kind,nice,helpful,strong,pretty,feminine
3JU8CV4BRNTHRDQQIOV9USL3PW6OPJ,A1W15J3LW3V1WF,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Wyatt_Wingfoot_%28Earth-616%29_from_Fantastic_Four_Vol_1_643_001.jpg/revision/latest/scale-to-width-down/153?cb=20151130003243,False,fipenny,fipenny,,,,dynamic,heroic,adventurous,manly,futuristic,strong
3JU8CV4BRNTHRDQQIOV9USL3PW6OPJ,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Wyatt_Wingfoot_%28Earth-616%29_from_Fantastic_Four_Vol_1_643_001.jpg/revision/latest/scale-to-width-down/153?cb=20151130003243,False,fipenny,fipenny,focused,determined,serious,advanced,skilled,,hunky,futuristic,
3JU8CV4BRNTHRDQQIOV9USL3PW6POK,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f9/Royals_Vol_1_4_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170321165915,False,nonbank,nonbank,angry,frustrated,destructive,menacing,evil,determined,muscular,gigantic,creepy
3JU8CV4BRNTHRDQQIOV9USL3PW6POK,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f9/Royals_Vol_1_4_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170321165915,False,nonbank,nonbank,malicious,negative,jumpy,dependable,reliable,loyal,podgy,plump,overweight
3JU8CV4BRNTHRDQQIOV9USL3PW6POK,A25OJN9TJEQPOR,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f9/Royals_Vol_1_4_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170321165915,False,nonbank,nonbank,crushed,,,fierce,forceful,ruthless,immense,colossal,massive
3JY0Q5X05LNNMNGTRMSEVAY9XJSGGK,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Vision_%28Jonas%29_%28Earth-616%29.png/revision/latest/scale-to-width-down/350?cb=20100315041244,True,whitter,whitter,kind,jovial,good,considerate,gregarious,diplomatic,muscular,smart,fit
3JY0Q5X05LNNMNGTRMSEVAY9XJSGGK,A2I988BSR2YYU3,https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Vision_%28Jonas%29_%28Earth-616%29.png/revision/latest/scale-to-width-down/350?cb=20100315041244,False,whitter,whitter,secure,brave,happy,nice,brave,helpful,eclectic,intelligent,strange
3JYPJ2TAYKPNL0DXJLCJ7YCPXVFPFY,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d5/Ophelia_Sarkissian_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/scale-to-width-down/290?cb=20170326233841,False,hidable,hidable,waspish,scared,thoughtless,adaptable,versatile,intuitive,lanky,curvy,slim
3K1H3NEY7NGKA362PWR6PPVCKRCGDA,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6c/Web_of_Venom_Carnage_Born_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/336?cb=20180821184118,False,sabring,sabring,mean,violent,scarey,evil,feisty,,scarey,,
3K1H3NEY7NGKA362PWR6PPVCKRCGDA,A7J80T5A0CI0J,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6c/Web_of_Venom_Carnage_Born_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/336?cb=20180821184118,False,sabring,sabring,revolting,creepy,,unfeeling,hungry,vicious,red,deformed,
3K1H3NEY7NGKA362PWR6PPVCKRCGDA,AP34CPJY1CL0I,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6c/Web_of_Venom_Carnage_Born_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/336?cb=20180821184118,False,sabring,sabring,scared,horrified,,evil,horrible,confused,evil,scary,
3K3IX1W4S88SP9WP85QRTX1Y0F2PAL,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/c/cd/X-Men_Vol_3_3_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20100907224209,False,gamebag,gamebag,bold,brave,,considerate,diplomatic,impartial,large,fit,tall
3KA7IJSNW8MX8J1HEJQNO8L4IXNPBG,A1YG33JQKQBT3Z,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9a/All-New_Guardians_of_the_Galaxy_Vol_1_3_Irving_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180526054006,False,scutate,scutate,happy,,,strong,beautiful,good,strong,female,
3KA7IJSNW8MX8J1HEJQNO8L4IXNPBG,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9a/All-New_Guardians_of_the_Galaxy_Vol_1_3_Irving_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180526054006,False,scutate,scutate,woeful,worthy,volatile,practical,diligent,,stocky,stout,
3KI0JD2ZU3Z2W1GMM6FYD68R426766,A2CSV75E3JT58Y,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a1/Eliot_Franklin_%28Thunderball%29_%28Earth-616%29_from_New_Avengers_Vol_1_56_0001.jpg/revision/latest/scale-to-width-down/251?cb=20120118034934,False,capling,capling,,,,demanding,bold,assertive,bold,strong,aggressive
3KL228NDMX3SO9CCHDDTT2Q2409GKN,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Eternals_Vol_4_6_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20131115054235,False,molding,molding,angry,lonely,sad,powerful,patriotic,,manly,vintage,strong
3KL228NDMX3SO9CCHDDTT2Q2409GKN,A7J80T5A0CI0J,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Eternals_Vol_4_6_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20131115054235,False,molding,molding,commanding,awesome,forceful,victorious,strong,dominant,brawny,blond,
3KL228NDMX3SO9CCHDDTT2Q2409GKN,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Eternals_Vol_4_6_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20131115054235,True,molding,molding,thoughtful,vulnerable,unique,easy-going,laid-back,,flabby,lanky,slim
3KQC8JMJGE90S7ZGGD3CXGL18E0H3C,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/1/19/Clone_Conspiracy_Omega_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161220201618,False,asqueal,asqueal,malicious,panicky,passionate,practical,self-disciplined,resourceful,muscular,burly,beefy
3KTZHH2ONKW8LI6XJRELG2185MR8M4,A7J80T5A0CI0J,https://vignette.wikia.nocookie.net/marveldatabase/images/6/67/Defenders_Vol_3_3_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20070531163016,False,lentile,lentile,combative,detestable,terrified,evil,hateful,imperious,fiery,skeletal,
3KTZHH2ONKW8LI6XJRELG2185MR8M4,A2CSV75E3JT58Y,https://vignette.wikia.nocookie.net/marveldatabase/images/6/67/Defenders_Vol_3_3_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20070531163016,False,lentile,lentile,,,,bold,assertive,dramatic,aggressive,dramatic,dangerous
3KTZHH2ONKW8LI6XJRELG2185MR8M4,AAB13RUHSABEV,https://vignette.wikia.nocookie.net/marveldatabase/images/6/67/Defenders_Vol_3_3_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20070531163016,True,lentile,lentile,,,,powerful,evil,mean,evil,frightening,scary
3KTZHH2ONKW8LI6XJRELG2185MRM8I,AGXQ6XNWLMVJI,https://vignette.wikia.nocookie.net/marveldatabase/images/6/64/John_Walker_%28Earth-616%29_from_Captain_America_Sam_Wilson_Vol_1_11_001.jpg/revision/latest/scale-to-width-down/280?cb=20160712062129,True,torsoes,torsoes,maniacal,determined,fulfilled,angry,demanding,,muscular,tough,aggressive
3KWGG5KP6LJAXLWA03UQIOXRVDCMCO,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a8/Edward_Brock_%28Earth-616%29_and_Venom_%28Klyntar%29_%28Earth-616%29_from_Venom_Vol_4_7.png/revision/latest/scale-to-width-down/350?cb=20190320180807,False,upupoid,upupoid,jealous,jolly,jovial,energetic,dependable,persistent,muscular,fit,blonde
3L1EFR8WWVM2TDXQ2WGML8CASRX9FN,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/2/21/Madison_Jeffries_%28Earth-616%29_from_All-New_X-Men_Vol_1_40.jpg/revision/latest/scale-to-width-down/176?cb=20150423185653,False,unfussy,unfussy,defensive,irritated,,tough,bitter,angry,muscular,male,
3L1EFR8WWVM2TDXQ2WGML8CASRX9FN,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/2/21/Madison_Jeffries_%28Earth-616%29_from_All-New_X-Men_Vol_1_40.jpg/revision/latest/scale-to-width-down/176?cb=20150423185653,False,unfussy,unfussy,needy,loyal,,diplomatic,sincere,impartial,slender,fit,short
3L1EFR8WWVM2TDXQ2WGML8CASRX9FN,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/2/21/Madison_Jeffries_%28Earth-616%29_from_All-New_X-Men_Vol_1_40.jpg/revision/latest/scale-to-width-down/176?cb=20150423185653,False,unfussy,unfussy,,,,intelligent,cunning,,rugged,short,average
3L2OEKSTWBR8FZVB2U2WAXOFEW58YU,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/e/ea/Robert_Baldwin_%28Earth-616%29_from_Deadpool_Vol_4_32_001.jpg/revision/latest/scale-to-width-down/310?cb=20170614151209,False,atrepsy,atrepsy,positive,confident,funny,witty,quirky,funny,athletic,majestic,slim
3L2OEKSTWBR8FZVB2U2WAXOFEW58YU,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/e/ea/Robert_Baldwin_%28Earth-616%29_from_Deadpool_Vol_4_32_001.jpg/revision/latest/scale-to-width-down/310?cb=20170614151209,False,atrepsy,atrepsy,wicked,scornful,timorous,amusing,,,strong,gangly,
3L2OEKSTWBR8FZVB2U2WAXOFEW58YU,A2IDEAHVELNWTH,https://vignette.wikia.nocookie.net/marveldatabase/images/e/ea/Robert_Baldwin_%28Earth-616%29_from_Deadpool_Vol_4_32_001.jpg/revision/latest/scale-to-width-down/310?cb=20170614151209,False,atrepsy,atrepsy,,,,confident,brave,,quick,tall,light
3L60IFZKF5ZFMF6FVYSE1AMBRJIHHJ,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Genis-Vell_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/235?cb=20170820074231,False,orbless,orbless,malevolent,tolerant,,sincere,impartial,,large,fit,attractive
3L60IFZKF5ZFMF6FVYSE1AMBRJIHHJ,AGMG7AC296RB7,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Genis-Vell_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/235?cb=20170820074231,False,orbless,orbless,serious,mad,,daring,explosive,cranky,muscular,tall,strong
3L60IFZKF5ZFMF6FVYSE1AMBRJIHHJ,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Genis-Vell_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/235?cb=20170820074231,False,orbless,orbless,focused,ready,mysterious,neutral,,,powerful,mighty,alien
3LCXHSGDLVNSSETTGRW7KLW08E7ESL,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a3/Herman_Schultz_%28Earth-616%29_from_Thunderbolts_Vol_1_159_0001.jpg/revision/latest/scale-to-width-down/281?cb=20130518001913,False,charque,charque,happy,calm,,trained,funny,,athletic,quick,incognito
3LCXHSGDLVNSSETTGRW7KLW08E7ESL,A2D82F7ISCN427,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a3/Herman_Schultz_%28Earth-616%29_from_Thunderbolts_Vol_1_159_0001.jpg/revision/latest/scale-to-width-down/281?cb=20130518001913,False,charque,charque,valiant,dark,pervasive,omniscient,intelligent,clever,powerful,strong,masked
3LCXHSGDLVNSSETTGRW7KLW08E7ESL,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a3/Herman_Schultz_%28Earth-616%29_from_Thunderbolts_Vol_1_159_0001.jpg/revision/latest/scale-to-width-down/281?cb=20130518001913,False,charque,charque,terrific,vigilant,,resourceful,funny,,flabby,fit,curvy
3LN3BXKGC2CJJ96T6RWWHDKXR7IGWJ,A1RTLK8KEVD0JO,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Master_of_Kung_Fu_Vol_1_126_Mayhew_Variant_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20170822180446,False,beeware,beeware,angry,annoyed,anxious,defensive,loud,confrontational,unmistakable,athletic,fitted
3LN3BXKGC2CJJ96T6RWWHDKXR7IGWJ,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Master_of_Kung_Fu_Vol_1_126_Mayhew_Variant_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20170822180446,False,beeware,beeware,respectful,admired,,decided,focused,determined,young,fit,
3LN3BXKGC2CJJ96T6RWWHDKXR7IGWJ,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Master_of_Kung_Fu_Vol_1_126_Mayhew_Variant_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20170822180446,False,beeware,beeware,truthful,malevolent,successful,amiable,likeable,gregarious,flabby,smart,presentable
3LN50BUKPXS9LSNT5WFH2BH9UR1LPZ,A36UNZCN78XAG6,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d2/Jacqueline_Falsworth_%28Earth-616%29_from_All-New_Invaders_Vol_1_7_002.jpg/revision/latest?cb=20141129191642,False,fiances,fiances,confident,happy,sassy,kind,friendly,,slender,tall,curvy
3LN50BUKPXS9LSNT5WFH2BH9UR1LPZ,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d2/Jacqueline_Falsworth_%28Earth-616%29_from_All-New_Invaders_Vol_1_7_002.jpg/revision/latest?cb=20141129191642,False,fiances,fiances,malicious,safe,,efficient,versatile,,pretty,good-looking,gorgeous
3LN50BUKPXS9LSNT5WFH2BH9UR1LPZ,A1HCP9XUWV8V2S,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d2/Jacqueline_Falsworth_%28Earth-616%29_from_All-New_Invaders_Vol_1_7_002.jpg/revision/latest?cb=20141129191642,False,fiances,fiances,upbeat,proud,calm,sympathetic,sincere,rational,red,blonde,gold
3LN50BUKPXS9LSNT5WFH2BH9UR1PL3,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b0/Veranke_%28Earth-616%29_from_New_Avengers_Vol_1_40_003.jpg/revision/latest/scale-to-width-down/316?cb=20171025055040,False,vagally,vagally,shaky,shivering,shocked,trustworthy,dependable,reliable,flabby,curvy,skinny
3LN50BUKPXS9LSNT5WFH2BH9UR1PL3,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b0/Veranke_%28Earth-616%29_from_New_Avengers_Vol_1_40_003.jpg/revision/latest/scale-to-width-down/316?cb=20171025055040,False,vagally,vagally,tired,sad,disappointed,beaten,calm,,weak,alien,
3LXX8KJXPYQWZQAJ1ZZC82LOKSO9O9,A3NTSR7Z32TDOE,https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/New_X-Men_Vol_2_3_Textless.jpg/revision/latest/scale-to-width-down/332?cb=20091018194722,False,stoures,stoures,patient,determined,calm,quiet,smart,brave,skinny,fit,pretty
