HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.prompt,Answer.emot0,Answer.emot1,Answer.emot2,Answer.not_seen.on,Answer.pers0,Answer.pers1,Answer.pers2,Answer.phys0,Answer.phys1,Answer.phys2,Answer.seen.on,Answer.type_test,Approve,Reject
3HXK2V1N4MWX7T8MS77PT648OM4G2R,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:39 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:24 PDT 2019,,,3DI28L7YXDVUKERTTBMOC45GGPIE1R,A2N4XFRCBWHT3V,Submitted,Mon May 06 16:07:00 PDT 2019,Mon May 06 16:08:53 PDT 2019,Thu May 09 16:08:53 PDT 2019,,,,113,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/ae/Zelda_DuBois_%28Earth-616%29_from_Punisher_War_Journal_Vol_2_4_0001.jpg/revision/latest/scale-to-width-down/162?cb=20081222012355,squaddy,sly,cunning,angry,TRUE,menacing,seductive,dangerous,tempting,sexual,dark,FALSE,squaddy,,
3I4E7AFQ2MG1IUS0JSCOR65EGRYTJ0,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:41 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:32 PDT 2019,,,3HL8HNGX48I4FXUKSZLN9S8ZQ6IF9O,A3IJNWM14T6CN7,Submitted,Tue May 07 07:01:13 PDT 2019,Tue May 07 07:02:14 PDT 2019,Fri May 10 07:02:14 PDT 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a4/Ringo_Kid_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/350?cb=20130621224745,subdure,angry,vengeful,decietful,TRUE,serious,scary,bad,serious,deadly,dangerous,FALSE,subdure,,
3I6NF2WGIIDP6QR9AQ9NRD7K8WVG5S,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:40 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:28 PDT 2019,,,3DI28L7YXDVUKERTTBMOC45GGTKE11,A29V3LDV8VOM0K,Submitted,Tue May 07 07:15:13 PDT 2019,Tue May 07 07:17:50 PDT 2019,Fri May 10 07:17:50 PDT 2019,,,,157,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/b/ba/Secret_Empire_Vol_1_3_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170509002538,bulbils,Fear,Surprise,Intimiditation,TRUE,Loud,Boisterous,Unpredictable,Large,Imposing,Strong,FALSE,bulbils,,
3I7SHAD35OD4L41E9MMF225DVO2M7L,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:38 PDT 2019,,,3XCC1ODXDOS7AMGF0WW3CCC73LFQRG,A2NGY0LAM66P0N,Submitted,Mon May 06 10:47:16 PDT 2019,Mon May 06 10:49:29 PDT 2019,Thu May 09 10:49:29 PDT 2019,,,,133,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5f/Everett_Ross_%28Earth-616%29_from_Captain_America_Steve_Rogers_Vol_1_9_001.jpg/revision/latest/scale-to-width-down/325?cb=20170128031002,enchest,stoic,unemotional,hard,TRUE,pompus,pretentious,educated,unattractive,ugly,ginger,FALSE,enchest,,
3I7SHAD35OD4L41E9MMF225DVO2M7L,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:38 PDT 2019,,,3Y4W8Q93L215EKTR4UVTDAUB5INDVN,AW8JVJQNLTXND,Submitted,Mon May 06 17:37:44 PDT 2019,Mon May 06 17:41:40 PDT 2019,Thu May 09 17:41:40 PDT 2019,,,,236,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5f/Everett_Ross_%28Earth-616%29_from_Captain_America_Steve_Rogers_Vol_1_9_001.jpg/revision/latest/scale-to-width-down/325?cb=20170128031002,enchest,anxious,uncaring,fearful,TRUE,closed-minded,unfriendly,unpleasant,healthy,fit,mediocre,FALSE,enchest,,
3IQ9O0AYW8G5NJ8U1AROF5QE3C9TIO,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:41 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:31 PDT 2019,,,36H9ULYP65BTL97TEBC0YMM2MBYFJN,A3IJNWM14T6CN7,Submitted,Tue May 07 07:12:09 PDT 2019,Tue May 07 07:12:48 PDT 2019,Fri May 10 07:12:48 PDT 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/3/3c/Aarkus_%28Earth-616%29_from_All-New_Invaders_Vol_1_2_002.jpg/revision/latest/scale-to-width-down/338?cb=20161105185220,cremant,angry,vindictive,serious,TRUE,serious,vindictive,angry,greenish,scary,weird,FALSE,cremant,,
3IQ9O0AYW8G5NJ8U1AROF5QE3C9TIO,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:41 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:31 PDT 2019,,,3WRFBPLXRD5UONIL9E3QQKEMSXK3NC,A35PG6HAKKTRV2,Submitted,Mon May 06 12:24:04 PDT 2019,Mon May 06 12:25:36 PDT 2019,Thu May 09 12:25:36 PDT 2019,,,,92,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/3/3c/Aarkus_%28Earth-616%29_from_All-New_Invaders_Vol_1_2_002.jpg/revision/latest/scale-to-width-down/338?cb=20161105185220,cremant,terrifying,impotent,nervous,TRUE,menacing,vengeful,frightening,Angry,vindictive,powerful,FALSE,cremant,,
3IV1AEQ4DTUIKA0CGU1T0A9R2EDJ81,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:39 PDT 2019,,,32SVAV9L3IQN44OW0AYL4EUMT04A32,A3S1HOO27HM4Z6,Submitted,Tue May 07 09:44:28 PDT 2019,Tue May 07 09:47:35 PDT 2019,Fri May 10 09:47:35 PDT 2019,,,,187,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/6/63/Korg_%28Earth-616%29_00001.jpg/revision/latest/scale-to-width-down/349?cb=20131014191642,angioma,powerful,forcible,robust,FALSE,forceful,strong,powerful,strong,muscular,mighty,TRUE,angioma,,
3IVEC1GSLRG09AGRH9SEL0MJO87J1H,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:40 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:27 PDT 2019,,,3KYQYYSHYYOAO0KU3I9FII039P0OD6,A2VCNB4XETPOT2,Submitted,Mon May 06 16:26:19 PDT 2019,Mon May 06 16:27:03 PDT 2019,Thu May 09 16:27:03 PDT 2019,,,,44,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a4/Thunderbolts_Vol_3_10_Bagley_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161007175826,genetic,laughter,humor,sillyness,TRUE,anger,fear,rage,shapely,muscular,hard,FALSE,genetic,,
3IYI9285WUHKWDQPX6HY2W5AS5YJC7,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:41 PDT 2019,,,3X1FV8S5J088Q43I6KW1JVX8ICJVGZ,APKO12PP5J5LW,Submitted,Mon May 06 22:12:58 PDT 2019,Mon May 06 22:16:34 PDT 2019,Thu May 09 22:16:34 PDT 2019,,,,216,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Maverick_north.jpg/revision/latest/scale-to-width-down/350?cb=20091103125508,agentry,Brave,Eager,Grateful,TRUE,Admirable,Hyperactive,Irritable,bad,glamorous,stormy,FALSE,agentry,,
3J06WJ78HP1PMHWJ5CQMVC4T8ZLVV3,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:21 PDT 2019,,,3CCZ6YKWRA0CD01VMN8ENGHM1C295X,A3NTSR7Z32TDOE,Submitted,Tue May 07 06:50:44 PDT 2019,Tue May 07 06:55:20 PDT 2019,Fri May 10 06:55:20 PDT 2019,,,,276,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d7/Runaways_Vol_5_3_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170822175800,teguria,peaceful,concentrated,courageous,TRUE,smart,quiet,loving,fit,skinny,strong,FALSE,teguria,,
3J6BHNX0UB9YY1TY4HQOJMZZ6YCNKS,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:30 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:09 PDT 2019,,,3M23Y66PO5OQ1JX80CIAWH0CPXB6SY,A3S1HOO27HM4Z6,Submitted,Tue May 07 09:41:18 PDT 2019,Tue May 07 09:44:07 PDT 2019,Fri May 10 09:44:07 PDT 2019,,,,169,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/0/0b/Candy_Southern_%28Earth-616%29_from_X-Men_Vol_1_132_0001.jpg/revision/latest?cb=20061107130403,outdoor,passion,lust,flirty,TRUE,seductive,flirty,sneaky,sexy,feminine,happy,FALSE,outdoor,,
3J6BHNX0UB9YY1TY4HQOJMZZ6YCNKS,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:30 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:09 PDT 2019,,,3SBEHTYCWQK3QP4I1JJOB6EIFZOYI0,A7J80T5A0CI0J,Submitted,Mon May 06 12:33:11 PDT 2019,Mon May 06 12:37:43 PDT 2019,Thu May 09 12:37:43 PDT 2019,,,,272,100% (16/16),100% (16/16),100% (16/16),https://vignette.wikia.nocookie.net/marveldatabase/images/0/0b/Candy_Southern_%28Earth-616%29_from_X-Men_Vol_1_132_0001.jpg/revision/latest?cb=20061107130403,outdoor,curious,cautious,attracted,TRUE,sexy,alluring,manipulative,black-haired,shapely,smiling,FALSE,outdoor,,
3J6BHNX0UB9YY1TY4HQOJMZZ6YCNKS,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:30 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:09 PDT 2019,,,3XM0HYN6NNGX16AVEDXED0NEJ21PED,A1OZMT7ZSRH9BC,Submitted,Mon May 06 12:56:49 PDT 2019,Mon May 06 12:58:22 PDT 2019,Thu May 09 12:58:22 PDT 2019,,,,93,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/0/0b/Candy_Southern_%28Earth-616%29_from_X-Men_Vol_1_132_0001.jpg/revision/latest?cb=20061107130403,outdoor,happy,carefree,content,TRUE,outgoing,fun,interesting,pretty,thin,colorful,FALSE,outdoor,,
3JGHED38EF84FLQSSPAQWXSK4YGY7N,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:14 PDT 2019,,,3JNQLM5FT73FF5JHT196UI55HSD2LZ,AZVHLSUNF4YRH,Submitted,Mon May 06 15:31:46 PDT 2019,Mon May 06 15:32:38 PDT 2019,Thu May 09 15:32:38 PDT 2019,,,,52,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/aa/Eternals_Vol_4_3_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160902175701,turfmen,Fear,Surprise,Awe,TRUE,Unyielding,Brave,Courageous,Female,Tough,Pretty,FALSE,turfmen,,
3JGHED38EF84FLQSSPAQWXSK4YGY7N,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:14 PDT 2019,,,3O7L7BFSHH65KKNR1I7U43M2XTBEI5,ARA1SVR85THFP,Submitted,Mon May 06 19:03:43 PDT 2019,Mon May 06 19:05:00 PDT 2019,Thu May 09 19:05:00 PDT 2019,,,,77,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/aa/Eternals_Vol_4_3_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160902175701,turfmen,Attraction,Respect,Honour,TRUE,Strong,Fearless,Warrior,Powerful,Charging,Armour,FALSE,turfmen,,
3JMNNNO3B3LT4FYM7CB7F9QWIAUW26,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:40 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:30 PDT 2019,,,3F6HPJW4JGHVQZVGXFG83TMLF3Z2WI,A3IJNWM14T6CN7,Submitted,Tue May 07 07:02:54 PDT 2019,Tue May 07 07:03:24 PDT 2019,Fri May 10 07:03:24 PDT 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/Barnell_Bohusk_%28Earth-616%29_from_X-Men_Blue_Vol_1_26_001.jpg/revision/latest/scale-to-width-down/350?cb=20180611042721,jussory,happy,calm,kind,TRUE,serious,helpful,kind,serious,helpful,kind,FALSE,jussory,,
3JMQI2OLF1MQKVNOC041F949MPFDN5,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:37 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:11 PDT 2019,,,32Z9ZLUT1O1R0GPWPES593F11I8OHW,ARA1SVR85THFP,Submitted,Mon May 06 19:26:09 PDT 2019,Mon May 06 19:27:17 PDT 2019,Thu May 09 19:27:17 PDT 2019,,,,68,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/3/39/Delroy_Garrett_Jr._%28Earth-616%29_from_Avengers_World_Vol_1_15_0001.png/revision/latest/scale-to-width-down/297?cb=20141120041434,eurasia,Awe,Skill,Amazement,FALSE,Heroic,Justice,Avenging,Fast,Streak,Red,TRUE,eurasia,,
3JYPJ2TAYKPNL0DXJLCJ7YCPYHWFPE,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:32 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:25 PDT 2019,,,39GHHAVOMI8JNTA4UUGH7IPBXLM4JL,A3IJNWM14T6CN7,Submitted,Tue May 07 07:03:48 PDT 2019,Tue May 07 07:04:22 PDT 2019,Fri May 10 07:04:22 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/4/42/Ultimates_2_Vol_2_8_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170321170347,decades,angry,vengeful,hateful,TRUE,serious,angry,hateful,serious,scary,vengeful,FALSE,decades,,
3K1H3NEY7NGKA362PWR6PPVCLDTDGX,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:21 PDT 2019,,,3AZHRG4CU71R3RQE881SF8I9K9X03W,A2VCNB4XETPOT2,Submitted,Mon May 06 16:28:21 PDT 2019,Mon May 06 16:29:17 PDT 2019,Thu May 09 16:29:17 PDT 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/e/e6/Mesmero_%28Vincent%29_%28Earth-616%29_from_X-Men_Gold_Vol_2_2_002.jpg/revision/latest/scale-to-width-down/249?cb=20170508231527,individ,disguist,gross,sad,TRUE,mean,hate,rage,built,muscular,slimy,FALSE,individ,,
3K1H3NEY7NGKA362PWR6PPVCLDTDGX,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:21 PDT 2019,,,3Y9N9SS8L1SL2BR8KKPNUF2SEXL3D5,A7G6TFAYTV2FC,Submitted,Mon May 06 15:48:03 PDT 2019,Mon May 06 16:11:00 PDT 2019,Thu May 09 16:11:00 PDT 2019,,,,1377,100% (2/2),100% (2/2),100% (2/2),https://vignette.wikia.nocookie.net/marveldatabase/images/e/e6/Mesmero_%28Vincent%29_%28Earth-616%29_from_X-Men_Gold_Vol_2_2_002.jpg/revision/latest/scale-to-width-down/249?cb=20170508231527,individ,Annoyed,Hatred,Disgust,TRUE,Arrogant,Conceited,Suave,Ripped,Muscular,Bald,FALSE,individ,,
3K2CEDRACDIRJ2YLMPPG7YXVKLTTM4,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:42 PDT 2019,,,3DOCMVPBTQV1SRBVRXN5ZYCSXE6NN7,A35PG6HAKKTRV2,Submitted,Mon May 06 12:15:19 PDT 2019,Mon May 06 12:18:39 PDT 2019,Thu May 09 12:18:39 PDT 2019,,,,200,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/f/fd/Blanche_Sitznski_%28Earth-616%29_from_Battle_Scars_Vol_1_3_0001.jpg/revision/latest/scale-to-width-down/240?cb=20120429204606,manlike,respectful,fearful,astonishing,TRUE,powerful,authoritarian,demanding,superhero,female,super-charged,FALSE,manlike,,
3K2CEDRACDIRJ2YLMPPG7YXVKLTTM4,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:42 PDT 2019,,,3PM8NZGV81XR7I2R9V2V1UYV4BLXQM,A3IJNWM14T6CN7,Submitted,Tue May 07 07:09:34 PDT 2019,Tue May 07 07:10:08 PDT 2019,Fri May 10 07:10:08 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/f/fd/Blanche_Sitznski_%28Earth-616%29_from_Battle_Scars_Vol_1_3_0001.jpg/revision/latest/scale-to-width-down/240?cb=20120429204606,manlike,strong,serious,fierce,TRUE,strong,serious,fierce,strong,serious,fierce,FALSE,manlike,,
3K2CEDRACDIRJ2YLMPPG7YXVKLTTM4,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:42 PDT 2019,,,3ZPPDN2SLYDC9JUOXO1HRANZE4OE9O,APKO12PP5J5LW,Submitted,Mon May 06 22:39:41 PDT 2019,Mon May 06 22:40:55 PDT 2019,Thu May 09 22:40:55 PDT 2019,,,,74,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/f/fd/Blanche_Sitznski_%28Earth-616%29_from_Battle_Scars_Vol_1_3_0001.jpg/revision/latest/scale-to-width-down/240?cb=20120429204606,manlike,Uplifted,Worthless,Obsessive,TRUE,Aggressive,Bold,Complex,unfair,ugly,unfit,FALSE,manlike,,
3KG2UQJ0ML5K94RTHMALF8B8544NQK,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:31 PDT 2019,,,3XCC1ODXDOS7AMGF0WW3CCC73MNRQR,A35PG6HAKKTRV2,Submitted,Mon May 06 12:25:36 PDT 2019,Mon May 06 12:26:45 PDT 2019,Thu May 09 12:26:45 PDT 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Ken_Mack_%28Earth-616%29_from_Avengers_Academy_Vol_1_1_001.png/revision/latest/scale-to-width-down/238?cb=20100315201602,tamaroa,nervous,humorous,curious,TRUE,silly,motivated,curious,Strong,powerful,funny,FALSE,tamaroa,,
3KG2UQJ0ML5K94RTHMALF8B8544NQK,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:31 PDT 2019,,,3XLBSAQ9Z7T66VXREEHAYOXB7JE7ZE,A30OVNUJK38HZT,Submitted,Mon May 06 19:21:40 PDT 2019,Mon May 06 19:22:49 PDT 2019,Thu May 09 19:22:49 PDT 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Ken_Mack_%28Earth-616%29_from_Avengers_Academy_Vol_1_1_001.png/revision/latest/scale-to-width-down/238?cb=20100315201602,tamaroa,Fear,Panic,Fright,TRUE,Crazy,Insane,Savage,Dark,Scary,Muscular,FALSE,tamaroa,,
3KG2UQJ0ML5K94RTHMALF8B8544NQK,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:31 PDT 2019,,,3YWRV122CVGTKA80IWA8VWERGJKU8A,A7G6TFAYTV2FC,Submitted,Mon May 06 16:11:01 PDT 2019,Mon May 06 16:16:35 PDT 2019,Thu May 09 16:16:35 PDT 2019,,,,334,100% (2/2),100% (2/2),100% (2/2),https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Ken_Mack_%28Earth-616%29_from_Avengers_Academy_Vol_1_1_001.png/revision/latest/scale-to-width-down/238?cb=20100315201602,tamaroa,Spiteful,Sarcastic,Confrontational,TRUE,Energetic,Aware,Ready,Skinless,Muscular,Red,FALSE,tamaroa,,
3KTZHH2ONKW8LI6XJRELG218688M88,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:40 PDT 2019,,,38BQUHLA9ZHDSUQ7GB8I18NXI4LOMJ,A3DFNUPB6VEJNS,Submitted,Mon May 06 20:30:21 PDT 2019,Mon May 06 20:31:17 PDT 2019,Thu May 09 20:31:17 PDT 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/6/6c/Lance_Bannon_%28Earth-616%29_from_The_Spectacular_Spider-Man_Vol_1_205_0001.jpg/revision/latest/scale-to-width-down/249?cb=20181121140500,bibelot,confused,wary,fearful,TRUE,confused,evil,good,two faced,happy,suprised,FALSE,bibelot,,
